house_size_m2,rooms,floor,open_kitchen,parking_spaces,house_age,garden,bathrooms,toilets,distance_to_city_center_km,municipality,property_type,sauna,balcony_terrace,heating_system,condition,plot_size_m2,energy_rating,price_thousand_eur
44,1,6,0,0,22,0,1,1,1.4,Turku,Apartment,0,1,Air-source heat pump,Excellent,0,C,116
53,2,0,1,1,28,0,1,1,1.2,Oulu,Apartment,0,0,Geothermal,Good,0,C,110
120,5,0,1,2,5,1,2,2,6.0,Tampere,Detached house,0,1,Electric heating,Good,610,C,286
125,5,2,0,1,15,0,2,2,3.8,Jyväskylä,Apartment,1,1,District heating,Fair,0,C,236
43,2,3,0,1,14,0,1,1,20.1,Espoo,Apartment,0,1,District heating,Fair,0,D,124
38,1,6,1,0,4,0,1,1,8.4,Vantaa,Apartment,0,1,Electric heating,Good,0,B,116
40,1,1,0,1,33,0,1,1,2.1,Kuopio,Apartment,0,0,District heating,Fair,0,E,62
82,3,1,1,1,29,0,1,2,5.0,Oulu,Apartment,0,1,District heating,Excellent,0,D,158
77,3,0,1,1,24,0,1,2,8.6,Vantaa,Apartment,1,0,District heating,Good,0,C,184
101,3,2,1,1,22,0,1,1,1.0,Lahti,Apartment,0,1,District heating,Excellent,0,C,182
65,3,6,0,1,20,0,1,1,4.6,Helsinki,Apartment,0,1,Electric heating,Good,0,D,295
36,2,1,0,2,40,0,1,1,0.8,Turku,Apartment,0,0,District heating,Good,0,C,96
137,6,0,0,2,34,0,1,1,7.2,Helsinki,Detached house,1,1,Electric heating,Needs renovation,400,E,455
50,2,2,1,1,11,0,1,1,8.5,Vantaa,Apartment,0,0,Geothermal,Excellent,0,B,147
101,4,0,0,0,57,1,2,2,2.3,Jyväskylä,Detached house,0,0,Wood heating,Fair,895,G,153
76,3,2,1,1,34,0,2,2,2.3,Lahti,Apartment,0,1,District heating,Good,0,D,120
47,2,1,0,1,25,0,1,1,1.2,Turku,Apartment,0,1,District heating,Needs renovation,0,D,103
26,1,2,1,0,40,0,1,1,1.6,Tampere,Apartment,1,0,District heating,Fair,0,D,78
31,2,5,1,1,12,0,1,1,5.2,Tampere,Apartment,0,1,District heating,Fair,0,B,83
119,6,2,1,0,19,0,1,1,5.0,Helsinki,Apartment,0,1,Electric heating,Excellent,0,B,476
99,4,2,0,1,19,0,1,1,2.4,Turku,Apartment,1,1,District heating,Fair,0,D,209
61,2,3,1,1,26,0,1,1,3.0,Kuopio,Apartment,0,1,District heating,Good,0,B,115
29,1,1,0,1,17,0,1,1,8.4,Kuopio,Apartment,0,1,District heating,Good,0,B,59
80,4,1,0,0,38,0,2,2,21.9,Vantaa,Apartment,0,1,District heating,Good,0,D,145
68,2,1,0,0,46,0,1,1,8.7,Vantaa,Apartment,1,1,District heating,Fair,0,D,143
38,2,4,0,1,94,0,1,1,1.3,Turku,Apartment,0,1,Geothermal,Fair,0,F,93
68,3,0,0,1,28,1,1,1,2.1,Turku,Terraced house,0,1,Air-source heat pump,Good,230,B,168
163,6,0,1,1,18,1,2,4,8.6,Espoo,Semi-detached house,1,1,District heating,Fair,335,B,481
131,6,0,0,1,5,1,2,3,5.8,Kuopio,Terraced house,1,1,District heating,Good,450,B,252
53,2,0,0,1,35,0,1,1,2.1,Lahti,Apartment,0,0,District heating,Fair,0,E,81
45,2,2,1,0,16,0,1,1,3.6,Tampere,Apartment,0,1,District heating,Good,0,C,137
52,3,1,0,1,79,0,2,2,3.7,Jyväskylä,Apartment,0,1,District heating,Needs renovation,0,G,78
40,2,5,1,1,34,0,1,1,8.4,Espoo,Apartment,0,1,District heating,Needs renovation,0,D,110
47,2,1,0,0,24,0,1,1,4.0,Tampere,Apartment,0,0,District heating,Good,0,D,119
143,4,0,1,2,16,1,2,3,13.3,Oulu,Detached house,1,1,Geothermal,Good,1940,C,256
112,4,4,0,1,53,0,2,3,2.2,Turku,Apartment,1,0,District heating,Needs renovation,0,E,209
70,3,0,1,3,4,1,2,3,8.4,Oulu,Terraced house,1,1,District heating,Excellent,740,B,175
82,4,0,0,2,26,0,1,1,7.0,Espoo,Apartment,0,1,District heating,Needs renovation,0,D,238
69,3,3,1,1,11,0,1,1,1.5,Turku,Apartment,0,1,District heating,Excellent,0,C,197
62,2,0,0,1,95,1,1,1,9.4,Oulu,Terraced house,0,0,Air-source heat pump,Good,350,E,97
85,4,0,0,1,22,1,1,1,10.6,Helsinki,Terraced house,1,1,Air-source heat pump,Excellent,260,A,414
120,3,0,1,1,24,1,2,2,7.6,Tampere,Detached house,1,1,District heating,Good,610,D,273
77,3,0,1,3,26,1,2,2,8.3,Jyväskylä,Detached house,0,1,Electric heating,Fair,845,F,120
42,2,3,0,1,40,0,1,1,7.5,Espoo,Apartment,0,0,District heating,Needs renovation,0,F,126
95,4,0,1,1,18,1,2,2,9.6,Jyväskylä,Detached house,0,1,District heating,Excellent,1375,B,216
114,4,3,0,1,34,0,2,3,3.5,Tampere,Apartment,0,1,Electric heating,Needs renovation,0,D,234
28,1,3,0,0,19,0,1,1,5.5,Helsinki,Apartment,0,1,District heating,Good,0,D,117
66,2,2,1,1,7,0,1,1,8.4,Lahti,Apartment,0,1,District heating,Good,0,B,106
150,7,0,0,2,12,1,3,4,14.0,Vantaa,Detached house,1,1,District heating,Good,875,C,408
48,2,2,0,0,27,0,1,1,7.5,Espoo,Apartment,0,1,Electric heating,Needs renovation,0,D,130
127,5,2,1,1,30,0,2,2,13.3,Vantaa,Apartment,0,1,District heating,Fair,0,D,234
46,2,0,0,0,3,0,1,1,4.2,Helsinki,Apartment,0,0,Electric heating,Excellent,0,B,216
65,3,4,1,0,5,0,1,1,5.4,Helsinki,Apartment,0,1,District heating,Excellent,0,B,285
81,4,0,1,1,34,0,1,2,3.2,Oulu,Apartment,0,1,District heating,Fair,0,D,140
100,5,4,0,0,42,0,1,1,8.6,Helsinki,Apartment,0,0,District heating,Good,0,D,313
66,2,2,0,0,42,0,1,1,8.6,Helsinki,Apartment,0,1,District heating,Excellent,0,C,207
65,2,2,0,0,18,0,1,2,11.8,Helsinki,Apartment,0,0,District heating,Good,0,C,194
72,4,0,1,1,2,1,1,1,2.4,Oulu,Terraced house,1,1,Air-source heat pump,Excellent,245,A,167
84,2,0,1,2,39,1,1,2,11.9,Espoo,Semi-detached house,1,1,District heating,Fair,570,D,261
46,3,1,0,0,19,0,1,1,3.8,Helsinki,Apartment,0,1,District heating,Good,0,C,202
50,3,0,0,1,5,0,1,1,4.8,Jyväskylä,Apartment,0,1,District heating,Excellent,0,B,104
174,7,0,0,3,16,1,2,3,25.9,Espoo,Detached house,1,1,Electric heating,Good,1645,B,503
61,2,2,0,1,23,0,1,1,12.1,Espoo,Apartment,0,1,District heating,Good,0,D,180
52,2,8,0,1,16,0,1,1,2.5,Tampere,Apartment,0,1,Electric heating,Good,0,B,167
93,4,0,1,0,34,0,2,2,6.2,Helsinki,Apartment,0,1,District heating,Excellent,0,C,331
45,2,0,0,1,1,0,1,1,5.7,Helsinki,Apartment,0,1,District heating,Excellent,0,B,219
34,2,1,0,1,36,0,1,1,3.5,Espoo,Apartment,0,1,District heating,Needs renovation,0,E,103
85,3,0,1,1,8,1,2,2,29.7,Espoo,Terraced house,0,1,District heating,Excellent,560,A,320
89,4,0,0,2,89,1,2,2,11.5,Helsinki,Detached house,1,1,Electric heating,Fair,695,G,292
51,2,0,0,2,61,1,1,1,8.2,Turku,Terraced house,0,0,Electric heating,Needs renovation,405,F,80
84,4,1,1,0,22,0,1,1,5.0,Espoo,Apartment,1,0,District heating,Fair,0,D,301
102,5,0,0,0,7,1,1,1,8.5,Jyväskylä,Terraced house,0,1,District heating,Excellent,285,B,191
95,3,0,1,2,58,0,3,3,12.7,Helsinki,Semi-detached house,1,1,Wood heating,Fair,620,F,307
81,3,1,1,1,37,0,1,1,2.7,Kuopio,Apartment,0,0,District heating,Good,0,E,127
81,3,1,0,1,38,0,1,2,6.9,Espoo,Apartment,0,0,District heating,Fair,0,E,227
78,4,0,0,2,80,1,1,2,6.0,Jyväskylä,Detached house,0,1,Electric heating,Excellent,1625,F,175
49,3,9,0,1,38,0,1,1,1.8,Helsinki,Apartment,0,1,District heating,Fair,0,D,246
116,4,0,0,1,18,1,2,2,11.5,Helsinki,Detached house,0,1,Electric heating,Fair,550,C,446
60,3,0,0,2,38,1,1,1,6.3,Vantaa,Terraced house,0,1,Electric heating,Fair,160,E,140
117,5,0,1,2,12,1,2,2,4.8,Tampere,Detached house,0,1,Electric heating,Fair,805,D,309
60,3,5,0,1,17,0,1,1,2.0,Turku,Apartment,0,1,District heating,Fair,0,C,150
85,4,0,1,0,3,1,2,2,18.0,Tampere,Semi-detached house,1,1,Electric heating,New,410,B,214
67,3,0,0,1,95,0,1,1,4.5,Pori,Apartment,0,1,Electric heating,Excellent,0,E,65
65,3,7,1,0,25,0,1,1,5.3,Tampere,Apartment,0,1,Electric heating,Needs renovation,0,D,129
91,4,4,0,0,40,0,1,1,8.2,Vantaa,Apartment,0,1,District heating,Good,0,D,196
30,1,0,0,0,44,0,1,1,2.7,Helsinki,Apartment,0,0,District heating,Good,0,D,102
74,2,2,0,1,57,0,1,1,5.7,Helsinki,Apartment,1,0,District heating,Excellent,0,D,275
31,2,1,1,1,7,0,1,1,6.9,Tampere,Apartment,0,1,District heating,Excellent,0,A,100
79,3,3,1,0,56,0,2,2,2.2,Tampere,Apartment,0,1,District heating,Good,0,E,203
93,4,1,1,0,45,0,1,1,4.2,Espoo,Apartment,0,0,Electric heating,Excellent,0,E,263
55,2,5,1,1,32,0,1,1,6.8,Oulu,Apartment,0,0,Air-source heat pump,Fair,0,D,103
176,7,0,1,3,17,1,3,3,5.1,Turku,Detached house,0,1,Air-source heat pump,Good,1355,B,405
99,4,6,1,1,3,0,2,2,6.3,Helsinki,Apartment,0,1,District heating,Good,0,C,447
52,3,5,0,1,28,0,1,1,5.8,Kuopio,Apartment,0,1,Air-source heat pump,Needs renovation,0,D,83
87,4,0,0,1,69,1,2,2,8.0,Helsinki,Semi-detached house,0,1,District heating,Good,420,F,349
46,2,0,0,0,61,0,1,1,1.9,Helsinki,Apartment,0,1,District heating,Needs renovation,0,F,131
90,4,5,1,1,65,0,1,1,18.0,Vantaa,Apartment,0,0,District heating,Fair,0,E,139
133,5,0,1,1,2,0,2,2,4.0,Jyväskylä,Semi-detached house,1,1,Electric heating,New,490,B,315
43,2,4,0,1,13,0,1,1,7.0,Espoo,Apartment,0,1,Air-source heat pump,Good,0,B,185
74,3,0,1,2,22,1,1,1,20.0,Vantaa,Detached house,1,1,Air-source heat pump,Good,820,C,189
50,2,5,1,1,23,0,1,1,14.3,Espoo,Apartment,0,0,District heating,Fair,0,C,158
124,5,0,1,1,6,1,2,3,21.6,Vantaa,Detached house,0,1,Air-source heat pump,Excellent,1185,A,340
85,3,0,0,2,4,1,1,1,2.0,Kuopio,Terraced house,1,0,District heating,Fair,360,B,166
49,2,2,0,1,9,0,1,1,3.0,Vantaa,Apartment,0,1,District heating,Good,0,C,145
55,2,1,0,1,27,0,1,1,0.7,Jyväskylä,Apartment,0,1,District heating,Good,0,C,132
77,3,3,0,1,2,0,1,2,6.8,Helsinki,Apartment,0,1,District heating,New,0,B,434
63,4,0,0,1,47,1,1,1,6.5,Helsinki,Terraced house,0,1,District heating,Excellent,170,D,297
62,2,0,1,1,2,1,1,1,5.7,Kuopio,Terraced house,1,0,Air-source heat pump,Excellent,555,B,125
83,5,0,0,0,38,0,2,3,2.1,Tampere,Apartment,0,1,District heating,Good,0,D,202
87,4,4,1,1,1,0,1,2,3.3,Jyväskylä,Apartment,0,0,Geothermal,New,0,A,223
97,4,1,1,0,19,0,1,1,3.4,Turku,Apartment,0,1,District heating,Good,0,C,210
76,3,0,1,3,33,1,1,1,8.4,Kuopio,Detached house,0,1,Electric heating,Fair,2020,D,142
55,2,2,0,1,32,0,1,1,1.5,Tampere,Apartment,0,0,Electric heating,Good,0,C,165
44,1,1,0,0,38,0,1,1,3.8,Helsinki,Apartment,0,1,District heating,Good,0,C,165
64,3,0,0,1,31,0,1,1,1.6,Lahti,Apartment,0,0,Air-source heat pump,Excellent,0,C,104
101,4,0,1,2,22,0,2,2,8.7,Espoo,Terraced house,0,1,Oil heating,Good,255,C,396
50,2,3,0,1,39,0,1,1,2.1,Tampere,Apartment,0,1,Electric heating,Excellent,0,D,150
151,6,0,1,2,32,1,2,2,2.1,Pori,Detached house,1,1,Geothermal,Needs renovation,1330,D,179
80,4,7,1,0,1,0,1,1,7.6,Jyväskylä,Apartment,0,1,District heating,Excellent,0,B,166
100,5,0,0,3,45,1,2,2,4.7,Pori,Detached house,1,0,Electric heating,Excellent,1135,F,137
79,3,0,1,1,31,1,2,3,7.7,Vantaa,Detached house,1,1,Air-source heat pump,Good,810,C,277
68,3,0,1,2,16,1,1,1,3.4,Turku,Terraced house,1,1,District heating,Good,245,B,169
89,3,0,1,1,3,1,2,2,1.9,Helsinki,Terraced house,1,1,Electric heating,Excellent,250,A,535
84,3,0,1,1,30,1,2,2,9.4,Vantaa,Semi-detached house,0,1,Geothermal,Fair,780,D,232
222,9,0,0,1,5,1,3,4,5.4,Turku,Detached house,1,1,Air-source heat pump,Fair,875,C,442
115,4,0,1,2,35,0,1,1,7.0,Helsinki,Terraced house,0,1,District heating,Good,195,D,415
99,3,0,0,1,29,1,2,2,5.7,Tampere,Terraced house,1,1,District heating,Fair,185,E,206
78,2,0,0,0,14,1,1,1,7.8,Espoo,Terraced house,1,1,District heating,Good,335,D,283
68,3,3,0,1,19,0,1,1,7.3,Vantaa,Apartment,0,1,Geothermal,Good,0,C,188
55,3,0,0,1,8,0,1,1,1.3,Kuopio,Apartment,0,1,District heating,Fair,0,C,105
41,2,2,0,1,32,0,1,1,3.3,Vantaa,Apartment,0,1,District heating,Good,0,C,108
40,2,3,1,1,39,0,1,1,7.9,Vantaa,Apartment,0,0,District heating,Fair,0,D,101
125,4,4,0,1,12,0,2,2,4.4,Espoo,Apartment,0,1,District heating,Good,0,C,483
39,1,6,0,0,0,0,1,1,2.6,Turku,Apartment,0,1,District heating,New,0,A,120
120,5,0,0,1,87,1,2,2,7.4,Oulu,Detached house,1,1,Oil heating,Needs renovation,1120,G,157
53,2,2,0,0,38,0,1,1,1.3,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,187
47,3,0,1,0,47,0,1,1,4.5,Helsinki,Apartment,0,1,District heating,Excellent,0,D,185
53,2,3,1,1,2,0,1,1,5.6,Oulu,Apartment,0,1,District heating,New,0,B,131
110,3,0,0,1,24,0,1,1,8.7,Vantaa,Apartment,0,1,District heating,Good,0,C,215
107,4,0,0,1,71,1,2,2,3.9,Helsinki,Terraced house,0,1,Air-source heat pump,Good,465,D,477
94,4,9,0,1,33,0,1,1,5.8,Helsinki,Apartment,0,1,Oil heating,Good,0,D,352
82,2,0,0,0,0,0,1,1,9.9,Espoo,Terraced house,0,0,Geothermal,Excellent,280,B,297
65,3,0,1,2,7,0,1,1,2.3,Lahti,Terraced house,0,1,Air-source heat pump,Excellent,285,A,138
60,2,4,0,1,19,0,1,1,3.5,Helsinki,Apartment,0,1,District heating,Fair,0,D,305
97,4,9,0,1,47,0,1,1,3.7,Helsinki,Apartment,0,1,Electric heating,Good,0,E,339
91,4,2,0,1,3,0,1,1,2.5,Kuopio,Apartment,0,1,District heating,Excellent,0,B,205
100,3,3,0,0,20,0,1,1,9.4,Helsinki,Apartment,1,0,District heating,Needs renovation,0,C,264
111,5,0,1,2,23,1,2,2,4.7,Jyväskylä,Semi-detached house,0,1,Air-source heat pump,Good,1075,D,248
70,3,9,1,0,11,0,1,1,1.3,Helsinki,Apartment,0,0,District heating,Excellent,0,B,359
130,5,0,1,1,11,1,1,2,17.2,Vantaa,Detached house,1,1,District heating,Fair,2075,C,348
96,3,3,0,1,57,0,2,2,17.8,Helsinki,Apartment,1,1,District heating,Fair,0,E,203
61,3,1,0,1,14,0,1,1,4.9,Pori,Apartment,0,1,District heating,Good,0,C,87
74,3,5,0,1,44,0,1,1,24.5,Espoo,Apartment,0,0,District heating,Good,0,C,163
59,2,2,0,1,70,0,1,1,2.3,Vantaa,Apartment,0,1,District heating,Fair,0,F,129
66,2,2,0,0,15,0,1,1,5.5,Helsinki,Apartment,0,1,District heating,Fair,0,B,281
42,2,1,1,0,32,0,1,1,3.8,Tampere,Apartment,0,1,Geothermal,Excellent,0,C,114
70,3,0,1,1,34,1,1,1,2.3,Jyväskylä,Terraced house,0,1,Electric heating,Fair,175,E,117
70,3,0,0,1,31,0,1,1,3.4,Oulu,Apartment,0,0,District heating,Fair,0,D,103
115,5,0,1,2,26,1,2,2,5.7,Lahti,Detached house,0,1,Air-source heat pump,Good,680,C,160
99,4,0,1,0,32,1,2,2,19.6,Helsinki,Semi-detached house,0,0,Electric heating,Good,560,D,324
105,4,1,0,1,8,0,1,1,6.6,Vantaa,Apartment,0,1,District heating,Good,0,C,281
126,5,0,1,2,26,1,2,2,6.0,Kuopio,Detached house,1,1,Electric heating,Good,1145,D,221
211,9,0,1,2,12,1,3,4,6.2,Jyväskylä,Detached house,1,1,District heating,Fair,1565,C,461
22,1,2,1,1,33,0,1,1,3.7,Kuopio,Apartment,0,1,District heating,Good,0,D,48
47,2,1,0,1,35,0,1,1,3.1,Tampere,Apartment,0,0,Air-source heat pump,Fair,0,E,118
141,6,0,1,1,53,1,2,3,6.3,Espoo,Detached house,1,1,Oil heating,Good,1685,E,501
53,3,1,1,0,4,0,1,1,1.4,Pori,Apartment,0,1,Geothermal,Excellent,0,A,89
37,2,4,1,0,56,0,1,1,1.3,Tampere,Apartment,0,1,District heating,Fair,0,E,98
42,1,1,0,1,36,0,1,1,11.1,Espoo,Apartment,0,0,District heating,Fair,0,D,122
27,1,1,0,0,61,0,1,1,7.0,Helsinki,Apartment,0,1,District heating,Good,0,E,91
51,2,1,0,0,30,0,1,1,8.2,Helsinki,Apartment,0,0,District heating,Good,0,D,170
107,5,0,0,1,7,0,2,3,4.4,Oulu,Detached house,0,0,Electric heating,Excellent,845,B,233
123,3,0,1,1,22,1,3,3,5.3,Oulu,Detached house,0,1,Oil heating,Fair,2110,F,224
25,1,1,0,1,17,0,1,1,8.1,Tampere,Apartment,0,0,District heating,Good,0,B,73
76,3,2,0,0,43,0,1,1,2.2,Tampere,Apartment,1,0,District heating,Good,0,D,175
50,2,4,0,0,43,0,1,1,2.2,Helsinki,Apartment,0,1,Electric heating,Excellent,0,C,205
67,2,0,1,1,41,1,1,1,1.9,Helsinki,Terraced house,0,1,Air-source heat pump,Good,200,D,288
48,2,0,0,0,30,0,1,1,2.0,Tampere,Apartment,0,1,District heating,Good,0,C,119
133,6,0,0,1,50,1,2,3,9.6,Vantaa,Terraced house,1,1,Wood heating,Excellent,285,E,303
60,2,1,0,1,10,0,1,1,21.3,Oulu,Apartment,0,1,Electric heating,Fair,0,D,76
72,3,0,1,1,28,1,1,1,13.4,Turku,Detached house,0,1,Electric heating,Good,2035,D,185
46,2,1,0,1,16,0,1,1,6.8,Espoo,Apartment,0,1,District heating,Excellent,0,C,190
37,1,0,1,1,21,0,1,1,5.0,Pori,Apartment,0,0,District heating,Good,0,E,40
48,3,0,1,1,5,0,1,1,10.0,Espoo,Apartment,0,1,Electric heating,Excellent,0,B,187
54,3,3,1,0,5,0,1,1,4.8,Turku,Apartment,0,1,District heating,Fair,0,A,122
102,5,9,0,1,58,0,1,1,8.1,Helsinki,Apartment,0,0,District heating,Needs renovation,0,E,268
56,2,2,1,1,2,0,1,1,2.4,Lahti,Apartment,0,1,District heating,New,0,A,124
90,3,0,0,1,55,1,1,1,25.9,Vantaa,Terraced house,1,1,Air-source heat pump,Needs renovation,210,E,166
62,2,0,0,1,5,0,1,1,12.7,Vantaa,Apartment,0,1,Electric heating,Excellent,0,A,142
70,3,6,0,1,26,0,1,2,1.8,Helsinki,Apartment,0,0,District heating,Good,0,D,301
57,3,0,0,0,21,0,1,2,5.9,Oulu,Apartment,0,1,District heating,Excellent,0,B,111
56,3,1,0,1,19,0,1,1,3.6,Tampere,Apartment,0,0,District heating,Good,0,C,151
81,3,1,1,0,25,0,1,1,2.8,Turku,Apartment,0,0,District heating,Excellent,0,C,179
65,2,1,1,0,48,0,1,1,8.5,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,171
126,5,0,1,3,33,1,2,2,6.8,Turku,Detached house,1,1,Geothermal,Fair,1165,C,247
93,4,2,1,0,44,0,2,2,2.8,Helsinki,Apartment,0,1,Air-source heat pump,Needs renovation,0,D,304
79,3,4,0,0,57,0,2,2,2.6,Helsinki,Apartment,0,0,District heating,Excellent,0,E,305
35,2,3,0,1,18,0,1,1,9.4,Helsinki,Apartment,0,1,District heating,Fair,0,D,149
64,2,3,1,0,5,0,1,2,6.5,Tampere,Apartment,0,1,District heating,Excellent,0,C,191
82,4,0,0,0,40,1,2,2,3.0,Oulu,Terraced house,0,1,Air-source heat pump,Good,435,C,187
43,1,3,1,1,13,0,1,1,4.7,Helsinki,Apartment,0,1,District heating,Fair,0,C,183
52,2,2,0,0,24,0,1,1,5.8,Tampere,Apartment,0,0,Air-source heat pump,Good,0,D,135
45,2,10,1,1,14,0,1,1,1.7,Tampere,Apartment,0,1,District heating,Good,0,D,160
51,3,0,1,0,21,0,1,1,11.3,Jyväskylä,Apartment,0,0,District heating,Excellent,0,C,86
122,5,2,0,1,29,0,1,1,1.6,Turku,Apartment,0,1,District heating,Good,0,D,270
75,3,0,0,2,26,1,1,1,8.6,Lahti,Terraced house,0,1,District heating,Good,285,D,117
81,3,0,1,2,10,1,2,2,3.7,Tampere,Detached house,0,1,Electric heating,Good,1090,C,278
83,4,0,0,1,42,1,1,1,4.8,Tampere,Terraced house,0,1,Electric heating,Needs renovation,260,F,138
114,4,4,0,1,24,0,1,2,3.0,Turku,Apartment,0,0,District heating,Excellent,0,D,273
134,5,0,1,1,0,1,2,2,7.6,Helsinki,Detached house,0,1,Geothermal,New,720,A,782
96,5,0,1,1,36,1,2,2,9.5,Helsinki,Detached house,0,0,District heating,Fair,1615,E,544
81,3,0,0,2,19,1,1,1,12.1,Jyväskylä,Semi-detached house,1,1,Air-source heat pump,Good,1235,D,144
80,3,0,1,2,25,1,1,1,6.7,Vantaa,Terraced house,0,1,District heating,Needs renovation,200,E,178
111,3,0,1,2,9,1,2,2,23.7,Vantaa,Terraced house,0,1,Air-source heat pump,Excellent,440,B,282
88,3,0,1,1,27,0,1,2,4.2,Vantaa,Apartment,0,0,Air-source heat pump,Excellent,0,B,231
112,5,0,0,1,20,1,2,2,7.3,Helsinki,Detached house,1,1,Electric heating,Excellent,1020,C,607
104,5,0,1,1,2,1,1,2,3.0,Tampere,Detached house,1,1,Electric heating,New,1235,A,453
67,2,2,0,0,69,0,1,1,0.7,Turku,Apartment,0,1,Electric heating,Fair,0,G,113
78,2,0,0,1,45,1,1,1,6.4,Jyväskylä,Semi-detached house,1,1,District heating,Fair,510,E,122
36,1,2,1,0,12,0,1,1,7.0,Kuopio,Apartment,1,1,District heating,Fair,0,C,60
139,6,4,0,2,26,0,2,2,18.5,Espoo,Apartment,1,1,District heating,Fair,0,D,359
88,4,0,1,2,3,1,1,1,2.3,Pori,Detached house,0,1,District heating,Excellent,1135,A,147
79,4,5,0,0,16,0,2,2,4.0,Espoo,Apartment,0,1,District heating,Needs renovation,0,D,227
38,2,0,0,0,41,0,1,1,8.2,Vantaa,Apartment,0,0,District heating,Fair,0,E,74
80,3,0,0,1,25,1,1,1,13.0,Vantaa,Terraced house,1,1,Electric heating,Excellent,355,C,221
83,3,4,1,1,24,0,1,1,1.3,Turku,Apartment,0,1,District heating,Good,0,D,206
100,5,3,0,0,45,0,1,1,2.0,Helsinki,Apartment,0,0,District heating,Fair,0,E,353
89,4,2,1,1,5,0,2,2,9.7,Espoo,Apartment,1,1,District heating,Excellent,0,A,373
50,2,0,0,1,94,1,1,1,1.9,Jyväskylä,Apartment,0,1,District heating,Fair,0,G,74
52,2,1,0,0,56,0,1,1,2.8,Jyväskylä,Apartment,0,1,District heating,Fair,0,F,79
47,2,4,0,1,4,0,1,1,5.5,Helsinki,Apartment,0,1,District heating,Good,0,A,219
37,1,1,0,1,25,0,1,1,2.9,Oulu,Apartment,0,1,District heating,Good,0,B,79
73,2,0,0,1,17,0,1,2,2.1,Kuopio,Apartment,0,1,District heating,Excellent,0,B,139
108,4,0,0,1,37,0,1,2,13.4,Vantaa,Apartment,0,1,District heating,Good,0,D,187
185,6,0,0,1,30,1,3,4,6.2,Jyväskylä,Detached house,1,1,Air-source heat pump,Excellent,1815,C,376
94,4,0,0,1,23,0,1,1,3.1,Tampere,Terraced house,1,1,District heating,Fair,145,D,229
63,2,4,0,1,26,0,1,1,1.8,Oulu,Apartment,0,1,District heating,Fair,0,C,115
50,2,3,0,0,42,0,1,1,5.0,Jyväskylä,Apartment,0,1,District heating,Good,0,D,90
63,2,1,1,1,10,0,1,1,3.3,Vantaa,Apartment,0,1,District heating,Good,0,B,197
152,5,0,0,2,44,1,3,3,17.0,Espoo,Detached house,1,1,Electric heating,Fair,1415,E,449
54,2,6,0,0,40,0,1,1,3.6,Helsinki,Apartment,0,1,District heating,Fair,0,D,199
99,4,2,1,1,11,0,1,2,2.0,Turku,Apartment,0,1,District heating,Good,0,A,250
61,2,0,0,0,61,0,1,2,2.2,Helsinki,Apartment,0,0,District heating,Needs renovation,0,F,167
72,4,4,1,1,54,0,1,1,4.6,Helsinki,Apartment,0,1,District heating,Good,0,E,278
86,3,0,1,2,21,1,2,2,2.5,Turku,Terraced house,0,1,Air-source heat pump,Good,270,C,193
54,2,1,1,1,51,0,1,1,1.3,Helsinki,Apartment,0,1,District heating,Fair,0,E,196
85,3,0,1,1,42,1,1,1,7.1,Tampere,Semi-detached house,0,1,Wood heating,Fair,940,E,209
49,3,1,1,0,40,0,1,1,2.8,Tampere,Apartment,0,1,District heating,Excellent,0,D,135
140,6,0,0,1,21,1,2,2,11.1,Turku,Terraced house,1,1,Air-source heat pump,Good,515,C,287
76,3,5,0,1,66,0,1,2,6.1,Espoo,Apartment,0,0,District heating,Needs renovation,0,G,190
91,3,4,1,0,0,0,1,1,7.9,Helsinki,Apartment,0,1,District heating,New,0,B,411
45,2,3,1,0,27,0,1,1,3.8,Helsinki,Apartment,0,1,District heating,Excellent,0,C,199
63,2,1,0,0,34,0,1,1,4.3,Turku,Apartment,0,0,District heating,Excellent,0,C,117
48,2,0,0,1,49,0,1,2,2.7,Jyväskylä,Apartment,0,1,Oil heating,Fair,0,F,79
111,4,0,1,2,16,1,2,2,8.5,Lahti,Detached house,1,1,Air-source heat pump,Good,880,C,189
107,4,2,0,1,23,0,1,1,6.6,Vantaa,Apartment,0,1,District heating,Good,0,C,273
67,3,0,0,1,53,0,1,1,2.4,Oulu,Apartment,0,0,District heating,Good,0,E,106
130,4,1,1,2,8,0,1,2,3.0,Tampere,Apartment,1,1,District heating,Needs renovation,0,C,283
36,2,2,1,0,0,0,1,1,5.2,Tampere,Apartment,0,1,District heating,Excellent,0,A,117
38,1,5,0,0,18,0,1,1,7.4,Helsinki,Apartment,0,1,Air-source heat pump,Excellent,0,B,177
57,2,2,1,1,24,0,1,1,3.3,Jyväskylä,Apartment,0,1,District heating,Excellent,0,C,126
45,2,0,0,0,53,1,1,1,2.7,Lahti,Apartment,0,0,District heating,Excellent,0,D,65
136,6,0,0,1,48,1,2,3,7.2,Helsinki,Detached house,0,0,District heating,Needs renovation,725,F,456
74,3,0,1,1,34,1,1,1,5.3,Oulu,Terraced house,1,0,District heating,Fair,495,E,124
51,2,1,0,1,5,0,1,1,10.9,Espoo,Apartment,0,1,District heating,Good,0,B,171
167,7,0,0,2,45,1,3,3,6.1,Espoo,Detached house,1,1,Oil heating,Good,750,F,529
